word	context	positions	gold_sense_id	predict_sense_id
contemplation	The bright side of the humiliating gaffe is the hours of pure, unadulterated self -- contemplation it affords one.	85-98	0	0
contemplation	One night he awoke, and went into a state of deep contemplation.	50-63	0	0
contemplation	Life in Miesian solitude, however, would not have been entirely without company; the female statues walking in gardens or dancing in pools were as much companion pieces as they were objects of contemplation.	193-206	0	0
contemplation	Although I had no doubt that she was capable of grief, I had thus far seen her cry only in contemplation of her own mysterious burden or affliction, and even then she had seemed to release the tears grudgingly, as if a tremendous inner pressure were forcing them from her against her will.	91-104	0	0
contemplation	They were frowning, but it seemed to him that the frowns were expressions of contemplation, not hostility.	77-90	0	0
contemplation	I myself had never been able to get beyond Volume I. I imagined that this woman and Dr. V. spent their sessions in gentle contemplation of literature, not to mention language itself.	122-135	0	0
contemplation	They do go together, because if you have compassion from practicing contemplation, that energy always wants to manifest itself.	68-81	0	0
contemplation	But the interpretive strategy we associate with the humanist-universalist perception of the experience of literature - a passive subjective reflex or an inner contemplation of the	159-172	0	0
contemplation	So they turn their backs on all ' this and now and then seek repose with-iii sortie no man's land, of bleak contemplation or lunacy.	108-121	0	0
contemplation	He entered into his contemplations, his own prayers.	20-34	0	0
contemplation	As if his lifelong contemplation of the way disorder violently intrudes upon the blithe assumptions of ordinary men that the world is a logical place were not a serious theme (see Kafka).	19-32	0	0
contemplation	Captured, mounted, and displayed as compliant objects of passive contemplation, the statues represent the ideal woman as a conversation piece who can not speak, a patient female who never interrupts.	65-78	0	0
contemplation	And there is nothing like enforced, uninterrupted contemplation to learn to distinguish one from another....	50-63	0	0
tip	He took a hold of Evalina's long braid and tipped her head back.	43-49	0	2
tip	Office Sheriff Blood entered the command tent and tipped his hat to the agent at the first desk, telling her who he was.	50-56	0	0
tip	muscles worked: buttocks, quadriceps and hamstrings sports applications: in-line skating, hiking, rock climbing, rowing, bicycling TRAINING TIPS * Inhale as you squat.	140-144	2	1
tip	"Tipping her head to one side, she gave Mary a small smile. """	0-7	3	1
tip	Brown offers tips on which types of vintage chairs work well for the summer and how to get started.	13-17	2	3
tip	Mike Quincy, the head of a conglomerate, was a raider who bought companies and illegally tipped off his friends when to buy and sell the stock.	89-95	2	0
tip	Sidebar Technique tips Sidebar These treatments work best on untextured walls.	18-22	2	2
tip	TO SAVE $$$$$ TIPS ON MEN 'S AND BOYS ' SHIRTS 1.	14-18	17	1
tip	Every day, investigators follow up on four or five tips that, so far, have yielded few results, Long said.	51-55	2	3
tip	INSERT CUT: Young bruce on Thomas's shoulders- thomas TIPS back, threatening to drop Young bruce who LAUGHS and LAUGHS.	54-58	0	1
tip	"If you know what's going on, you ought to tip us off. """	42-45	2	0
tip	At L.A., athletes left pins as tips for their Olympic Village hairdressers.	31-35	5	3
tip	A little before five o'clock in the morning, one of the beer bottles tipped over, hitting him on the right ear, waking him.	69-75	0	0
tip	In addition to this day of relative peace in Iraq -- reported attacks were well below average -- the Dec. 15 vote bore another marked contrast to January's violent election day: Sunni Arabs didn't boycott this time and instead turned out en masse, with the hope of tipping the scales of Iraqi political power.	265-272	3	0
tip	How I used to tip back my head and stare.	14-17	0	0
tip	"Jackie opened his eyes and saw his father still standing in the yard, his hands on his hips, his head tipped back, face to the sky. """	102-108	8	0
tip	Though the public phone was in plain view of the sergeant's desk, the book had been stolen; when Eva tipped the apparatus up, only a scrap of paper clung to the rod inside the plastic binder.	101-107	0	0
tip	His occupancy was illegal, the lower floors of the building being zoned only for offices, but a landlady with no vacancies a couple of blocks away had tipped him off to the nice Italian owner here, who told him he could have the room cheap and not to worry.	151-157	2	0
tip	Some traders ventured that the conference could help tip the scales back in the pound	53-56	0	1
tip	Bathsheba's throat closed hot, and she blinked back tears as her mother rose and came to her, turning her around and tipping her chin up	117-124	0	1
tip	The metal floor tipped back to topple the figure into the tub, while the drains reversed to become gargling tributaries.	16-22	0	0
tip	They push and push and push together until the bus tips over and there is huge dust cloud.	51-55	0	0
tip	"He lurched suddenly against a table, tipping it just sufficiently so that a pot of black ink began to slide toward a pile of pristine papyrus lying on the floor. """	37-44	0	0
tip	You tip him and put the luggage in a taxi and drive a few blocks to your hotel.	4-7	5	0
tip	"The tail was tipped over, like a fallen outhouse. """	13-19	0	0
tip	Whichever tether you choose, keep these safety tips in mind: To avoid the risk of strangulation, never leave your child unattended when he's wearing the contraption.	47-51	2	3
tip	Pull your left foot in beside your right foot and tip it toward its little-toe side (Fig.	50-53	0	2
tip	He paused, thought it over, and tipped in a second capful.	32-38	0	0
tip	"Once I came home from driving the hack and Enid was tipping a bottle of liquor straight up. """	52-59	0	0
tip	"Sleepy lady, "" Irma said, taking the small face between her hands and tipping it up to her, then letting it sink to her lap where she covered it with her hands. """	70-77	0	2
tip	As far as anyone knew for certain, the snitch who tipped off Sneed was never discovered.	50-56	2	0
tip	Bare feet on the deck, cat behind her, hat tipped down over her eyes.	43-49	0	0
tip	"tipped the porter, left him to return the airport's borrowed wheelchair, then slammed closed the car trunk and opened the front passenger door with a flourish. """	0-6	18	1
tip	she can describe, it's where she's been, so far away and without him -- in the charred attic, the tipped basement, where red columns try to shore up a house that will stand for as long as it wants to and fall when it wants to fall.	98-104	0	0
tip	"The existing crop of restaurants tipped heavily toward white or black; they were not truly integrated. """	33-39	3	0
tip	To turn onto either side was to tip himself toward the edge of a chasm; to roll over onto his belly was to risk drowning in the oblivion that bubbled up from the darkness heated by his own body.	32-35	0	0
tip	TIP Invest in a few solid shirts, a cashmere V-neck, and a textured cardigan.	0-3	2	1
tip	Northern shovelers feeding on duckweed float with their heads submerged and their rumps tipped up.	88-94	0	0
tip	"So it came along on a gold spoon, one from another, and I handed it to the Queen, and then she tried to tip it out on the Prime Minister's shoulder, most gently... "" But let American involvement end with dinners and ladybugs."	104-107	0	0
tip	It was an arrow of the old days, feathered with red hawk tail and tipped with chipped quartz.	66-72	1	2
tip	"If it's cramping your taskbar, check out alternatives for getting to the desktop (see "" Better Ways to Your Desktop, "" Windows Tips, June, page 285)."	127-131	2	3
tip	Nelson sits on the floor, his head tipped back, a can of beer cold between his ankles; he has shared two joints with Pru and the little holes in the ceiling are trying to tell him something, an area of them seems sharp and vivid and aggressive, like the blackheads on Manny's nose the other day, and then this look fades and anotherp322area takes it up, as if a jellyfish of intensity	35-41	0	0
tip	The power of the local voice to tip the curve now seems miniscule, insignificant.	32-35	0	0
tip	"He stared at her for a long time, hoping that something in her eyes would tip him in either direction. """	74-77	3	0
tip	"He tipped her head back, forcing the potion down. """	3-9	0	0
tip	I recalled being set out to play on a vast buffalo hide, then, made drowsy by the sun, tipping over and sliding into sleep.	87-94	0	0
tip	Some violent swerves back and forth on rain-slick asphalt failed to get the XC 90 sideways, or allow it to tip, so the system seems to work as advertised.	107-110	0	0
tip	He tips the chainsaw as a gesture of farewell.	3-7	0	0
tip	 You can't use normal channels to investigate for fear of tipping off a mole. 	59-66	2	0
tip	No, if you take a man in a loose parka and tip him sideways with a shovel in his hand, the shape that remains is strange but familiar: a human form, hooded and cloaked, and in his merciless grip the tool that spares no one, the scythe.	43-46	0	2
tip	A hen's breast feathers are tipped with brown.	28-34	1	0
tip	"The b'hoys had a "" rolling gait "" and "" surly manner, "" wrote one historian, adding that they usually wore a "" shiny stovepipe hat tipped over the forehead, soap-locks plastered flat."	131-137	0	0
tip	I would have tipped my hat and gone home.	13-19	0	0
tip	A glance at Kasten's spectacular record in Atlanta tips you off to what they'll be -- the certainty of short-term pain for the sake of increasing the odds of long-term gain.	51-55	2	0
tip	Tip: Some riders like to tilt the nose of the saddle down slightly (1-2 degrees) to avoid numbness in the nether regions.	0-3	2	2
tip	Robert J. C. Butow describes the dire situation as of the end of 1944: //... the scales of war had been tipped so steeply against the Japanese that no counterweights at their disposal could possibly have balanced them.	104-110	0	0
tip	"It was a Soviet agent who tipped us oil about Yates. """	26-32	2	0
tip	Manning helped devise a White House spy network that would give him tips about what L.B.J.	68-72	2	3
tip	Meanwhile, the Proprietary Association, a Washington-based organization that represents the nation's major pharmaceutical manufacturers, unveiled detailed proposals for packaging that would clearly tip off the consumer when a product has been tampered with.	198-201	2	0
tip	Mills says parents can learn a lot about what children are capable of and pick up equipment tips as well by taking their first few hikes with a group.	92-96	2	3
tip	teams were supposed to lay prostrate before the Los Angeles Lakers, tipping their hats to Karl Malone and Gary Payton for surrendering millions of dollars for a chance at a title, and to Coach Phil Jackson for winning a record 10th championship.	68-75	0	0
tip	The two men grappled, grunting from each other's blows, and the longboat tipped first one way and then the other.	73-79	0	0
tip	Ravens the size of large cats tipped the branches of a nearby oak.	30-36	1	0
tip	History tells us that two things happen to a man who docs not tip his cap: a) he is booed; b) he becomes manager of the Texas Rangers.	62-65	0	0
tip	Pre-production problems tipped the committee toward the choice of sticking with Panama.	24-30	3	0
tip	LET THEM EAT CO2 THE NATURE OF TIPPING POINTS is that they happen dizzyingly fast.	31-38	0	1
tip	They absolutely bite when it comes to gondolas, whose ski holders were designed for flat tails, but you try to thrust your twin tips in anyway and one goes in but the other can't fit so it falls out, and, while the gondola moves relentlessly toward lift-off and the lifties shriek, you jam the other ski into the snowboard bin, where it clatters to and fro and bangs into lift towers all the way up.	128-132	1	2
tip	You couldn't just tip a little more into this glass?	18-21	0	0
tip	The sumacs ' fingers were already tipped with red, and the grackles seethed each evening around the firs on Rust Island as they mustered before moving South.	34-40	1	0
tip	No matter how fast he ran or how high he jumped, he somehow always tipped the one that somebody else had cleared.	67-73	0	0
tip	TIPPED BY A CABBIE To THE EDITOR: I hasten to correct a wrong impression that the letter of John Rentauk might have left.	0-6	19	1
tip	THE JEEP slewed around in a tight circle, so quickly that only the ballast of several enthusiastically inebriated colonials kept it from tipping over on two wheels.	137-144	0	0
tip	Event stylist Colin Cowie shares smart meal-planning tips: For an easy-to-make egg dish, toast sliced bread.	53-57	2	3
tip	Included are all the standards (speed, average speed, maximum speed, tip distance, odometer, auto stop/start timer, average speed indicator and clock).	69-72	20	2
tip	"He had on a straw hat, and he tipped it as the car pulled away. """	30-36	0	0
tip	LABOURERS tip their caps to the FARMERS who have hired them.	10-13	0	0
tip	A foreign service officer in the consul's office saw to it that Tony Lake was tipped off.	78-84	2	0
tip	"Now he was no more than one hundred and ten pounds and I was tipping the scales at about two twenty five needless to say I was reluctant. """	61-68	0	0
tip	He had his visor tipped back and she could see the hard cold sheen in his pale blue eyes, glinting like dangerous ice in the spring.	17-23	0	0
tip	But one does not tip the pilot, because he generally earns more money than the passenger, by quite a bit.	17-20	5	0
tip	The Martin 404 propeller craft tipped suddenly and went down nose ' first in mud at a point where work was being done to extend a runway and relocate a road.	31-37	0	0
tip	Nineteen federal, state and local law enforcement agencies are examining Katrina aid payments for crime patterns and investigating fraud tips from the public.	137-141	2	3
tip	I would've liked to tip back my head, but I dared not take my eyes off Barnes.	20-23	0	0
tip	The guards at the Governor's mansion recognized him, of course, and duly tipped their hats.	73-79	0	0
tip	So I tipped all the men off the board.	5-11	0	0
tip	And in fact, in that position, shafts tipped in air, he somewhat resembled an unharnessed cart or	38-44	0	0
tip	"Seth swerved so that one of the mirrors tipped and scratched Mary's arm. """	40-46	0	0
tip	, assitant professor of medicine at the University of Maryland, to tip those scales back into shape: * Drink it off: Alcohol is very deydrating, which is a big part of why you feel so rotten.	67-70	0	0
tip	Spread like fingers, primaries tip the bird into the wind's plane.	31-34	0	0
tip	He tipped the basket against the platform of his left hip.	3-9	0	0
tip	Tip: If you want to avoid the weekend lines, try to get to Rip's before 7 p.m.	0-3	2	1
tip	But the tight-lipped loner never tips his hand about his motives -- because he isn't sure what they are.	33-37	7	0
tip	Fishermen can lengthen the distance at which the lure remains at maximum depth by holding the rod tip low at the end of the retrieve.	98-101	1	0
tip	"If you fix your gaze on one point (like your ski tips) for too long, your focus system can become "" stuck, "" so that when you look at a distant object, your eyes can't interpret information fast enough."	49-53	1	2
tip	"look at me would certainly tip the tumble to ' Arry. """	27-30	0	0
tip	"I didn't have no hat left to tip and no shirt to my back and must of looked a sight, but Mother Bastion never even blinked. """	29-32	0	0
face	Ned stares dizzily around at the curious, amused, or grim faces.	58-63	0	1
face	Sal Ianello's face was obscured, but his back was ramrod straight.	14-18	0	1
face	The dimple appeared and a smile flashed across his face, but it wasp131mirthless, evasive, and I wondered if I hadn't touched on some pain of his.	51-55	0	1
face	Her face was contorted in an expression of rugged,	4-8	0	1
face	"I lay and stared up at him for a while, feeling the strange unbreathing warmth of his face against my hand -- he only drew in breath when he wanted to talk -- and I started to notice something else about him, that air was mixing with his edges somehow, but before I could concentrate on that, I sat up, looking around, feeling alarmed. """	86-90	0	1
face	"Wolfe had straightened up and was making faces. """	41-46	0	1
face	from Christ's tortured face to the fireplace... cold now, devoid of both ashes and the mirror above it, now an empty space, the outline visible against the rosebud wallpaper.	23-27	0	1
face	Upstream where the forest thinned under the cliff face, a lone company of soldiers slogged wearily through the mud, heads down, shoulders hunched against the heavens ' fury.	50-54	4	3
face	As he talked, Endor sat up straighter, clenching the armrests of his throne, his face dark with anger.	81-85	0	1
face	The girls are yanking her forward, their tongues and faces slathered with goofy grape.	53-58	0	1
face	Faces 20 Years in Prison // In all, Mr. McLaughlin, a lawyer, faces 20 years in prison and automatic disbarment, although a prison sentence for more than the maximum on one count, 7 years, would be unlikely.	0-5	1	2
face	Their faces were not angry big city faces, they were relaxed, content faces often with temptingly chubby cheeks mounted on generous necks.	36-41	0	1
face	CLYDE reaches her, and for a moment both stare with fanatic intensity at each other, BONNIE trying desperately to keep a straight face.	130-134	0	1
face	He had taken off Father's face, Bran thought, and donned the face of Lord Stark of Winterfell.	26-30	0	1
face	His face and body were repeatedly whipped by slashing branches and obstinate limbs, his feet continually tripped by fallen debris and exposed roots.	4-8	0	1
face	"A completely blunt cut makes the face look longer, as if it has succumbed to gravity, "" says James Ekeler, of New York's TwoDo Salon. """	33-37	0	1
face	"His boyhood friend's face was wooden, uncomprehending, and the words came stiffly from his lips. """	21-25	0	1
face	Reb Falik was ashamed to look the townspeople in the face, but Risha had the means and strength to wait for victory.	53-57	0	1
face	"His face was at variance with his clothes, which were disreputable: neatly patched pants, a sweat-stained dirty undershirt, and sandals repaired with string; his face, however, shone with intelligence, and his eyes were bright and eager. """	162-166	0	1
face	Willie Wright had not seen that many dead men in his three year police career and he was struck by the youth of this man and by the swollen hands darkened by draining blood and by the gray face which looked as if it belonged in a wax cabinet.	189-193	0	1
face	They had sores on their faces, their legs and arms.	24-29	0	1
face	As Dr. Jones came on down the stairs, his solemn face gave Torn a flicker of doubt, but he didn't really believe that Doc had bad news.	49-53	0	1
face	"She stepped closer, inches from his face. """	36-40	0	1
face	She would spend much more time with her mother, she decided, and apparently her mother had the same idea, for in the face of their newfound aloneness, the mother had clung to her only daughter.	117-121	1	0
face	The little girl's face was distorted by the screen, an old-fashioned affair that was rusting in places.	18-22	0	1
face	an eye, and then one face was replaced by another and another and another, a dozen at a time, a hundred - a tide of shifting visages soaking away into the sands of his ponderous and overloaded memory.	21-25	0	1
face	Elizabeth waves, laughs, waves again, making a face at the stiltwalker.	47-51	0	1
face	He looks about him, and what he sees in our faces discourages and baffles him further.	44-49	0	1
face	Again, no image of people doing what it is that people do except as a face of horrible decline.	70-74	5	0
face	"I have a feeling we could drop the decertification move as a bargaining chip, as a sort of face saver, "" said one White House official. """	91-95	0	0
face	I tried to imagine a face prettier than Henuttawy's, but couldn't do it.	21-25	0	1
face	Since the day they met as young assistant district attorneys for New York County, he'd been drawn to her classic Italian features, the petite but curvy body, and the way her soft, molasses-colored curls framed her face.	214-218	0	1
face	Esperanza pressed against her, and buried his face in her smooth-as-silk hair, which smelled faintly of coconut.	46-50	0	1
face	Dennis abruptly grabs Kevin by the throat, his face hard with fury -- # DENNIS # Nothing's worse than listening to you.	47-51	0	1
face	I looked around at their faces: Mrs. Cruz, her eyes shut tight, spouting a mantra as loudly as she could; Marta, in an armchair, her hands folded over her belly; Mr. Torres, legs spread out on the floor, his back to the wall, his eyes fixed on the black rectangle framed by the window; all the faces who had come in like stragglers from a skirmish, all the world's walking wounded.	25-30	0	1
face	"So, wow, who-da thunk Georgia offensive coordinator Wayne "" Wild Man "" McDuffie, who once spit in the face of a reporter, could have gotten into a shouting match with Dogs offensive guard Steve Roberts?"	102-106	0	1
face	Both were big and light tan with wrinkled faces and floppy ears.	42-47	0	1
face	Even though his hair was thinning to the point where more scalp showed than hair, he was still an attractive man, with a robust laugh and a bright smile, displaying rows of even white teeth in his tan and masculine | face.	217-221	0	1
face	Marmosets, those tiny primates that do not seem monkeylike until one looks closely at their faces, have a faculty unusual in the primate world: they nearly always produce twin offspring?	92-97	0	1
face	"Then the face brightened, almost smiling as she asked, "" What's your favorite world? """	9-13	0	1
face	Daoud remembered the thick black brows and the stern face, the grizzled hair.	53-57	0	1
face	"Wilma Benthoff, the governor's campaign manager-and presently his harried rally organizer-pushed her wildly curled blonde hair away from her face so she could see her clipboard. """	141-145	0	1
face	Blonde hair worn in a short, manly ponytail; a round face wearing a perpetually sour expression.	53-57	0	1
face	Revere's face ached as if it wanted to smile or something, but when he opened his mouth to talk he had nothing to say.	9-13	0	1
face	My mother's face settled into an aloof, stubborn expression I had seen before when one of us kids, or my father, was being difficult.	12-16	0	1
face	In the face of overwhelming evidence to the contrary, it is a viewpoint so blinkered that it can be ex-plained only by Britain's economic interests in the region.	7-11	1	0
face	He was pallid and twitching, and his face was covered with sweat.	37-41	0	1
face	First she paints the darkest part of her face, around the mouth and nostrils, stopping her hand just before she blends the paint into the dead face with her finger.	41-45	0	1
face	Then I stood in the window with my icepack to my face and watched the Agoraphobe.	49-53	0	1
face	"Ora, unwieldy with the child she was carrying, went on to where her husband sat, dropped to her knees and looked up into his face. """	125-129	0	1
face	When I walked in she'd already be at the kitchen table with her schoolbooks spread out in front of her, hunched over in her chair, arms crossed, a frown pulling her face down to a point.	165-169	0	1
face	As soon as this took effect I propped the snoring flight-major up and trained the reading light full in his face.	108-112	0	1
face	Colorful, fanciful and almost palpable, the photos may inspire a young designer, or just bring a smile to the face of anyone who takes a look.	110-114	0	1
face	"I looked up from cleaning my Browning; he was staring woodenly ahead, his face gray, the newspaper in front of him forgotten. """	74-78	0	1
face	to resist as middle-class oppression, because it wears a thousand faces, even the face of revolution, and that it is an insatiable gut that can even nourish itself on the poison its enemies leave lying about to destroy it.	82-86	6	1
face	She was frowning over a collection of her photographs, a pencilp184stuck behind one ear and a mass of curly hair drawn back from her face with a set of combs.	133-137	0	1
face	"For a momentthrough his anger he saw George Clough, the manikin face, the small, fine, predatory teeth, the inanimate eyes: "" I could tell he wasn't to be trusted even before his wife warned me. """	64-68	0	1
face	He landed on his face, his lips stinging in the snow.	17-21	0	1
face	"Frantic, she looked behind her, far across the astonished flood of faces, and saw the two of them. """	67-72	0	1
face	She was thirty-nine, and it was the first time she had seen her face, not as someone who	64-68	0	1
face	It was so fast I only felt its breeze as it whizzed past my nose and cracked Sergio square across the left side of his face.	119-123	0	1
face	Her pleading eyes, the expectant expression on her face -- I closed my own eyes.	51-55	0	1
face	"He opened the door and turned to look back, a tall man framed in light from the hall, his face lost in shadow. """	90-94	0	1
face	mother smiled and thanked Bree, who quickly escaped into the harsh wind that scoured the tears from her face.	104-108	0	1
face	's face was pudgier than Maceus remembered from Haiti, during the military regime of the early 1990s.	3-7	0	1
face	I tore that contract up right in her sassy face.	43-47	0	1
face	FREEZE FRAME on Swann's broadly smiling face: DISSOLVE TO: Section Details 236 CLOSEUP - BENJY 'S FACE He's a little older and he looks a little healthier.	98-102	0	2
face	Suzy listened with the complete impassivity of a twelveyear-old, her face giving no sign or flicker by which the parents could detect how she was hearing the words they were wringingout of themselves.	69-73	0	1
face	"Noting the expression on the young man's face she added sharply, "" Are you all right? """	41-45	0	1
face	When Ina emerged from the bathroom after sobbing helplessly, her eyes raw and red, she caught sight of Jordan sitting in a big easy chair with his drink in his hand, his legs crossed carelessly, his thin face with its beautiful dark eyes casual and composed.	204-208	0	1
face	In the face of these threats and given their potential danger to human safety, why should we be concerned about them?	7-11	1	0
face	And hides her face behind Michael's back to hide her shock and surprise.	14-18	0	1
face	His face had a peculiar jut to it, as if it were sticking out from itself, and his leaning made it seem bigger than it was.	4-8	0	1
face	"Gramma is coming, "" he says, spraying my face with his spittle. """	41-45	0	1
face	"She was, he noted with relief, a placid blonde with a capable air and a kindly face. """	79-83	0	1
face	"Then, before she could answer, realization crossed his face. """	55-59	0	1
face	I 'm convinced I thought about it more than he did -- looking at my softening face in the mirror as I sat in the beauty salon; sitting in the car wash tempted to open the window and let in that nasty soapy water inside the white Range Rover he'd insisted on buying; strolling down the aisle of Grant's mindlessly putting butter, eggs, cereal, and ground turkey in the cart.	78-82	0	1
face	He is entertained by the look on the college boy's face.	51-55	0	1
face	She kept her head tipped down so that her long dark blond hair fell over her face to hide the fact that part of her lower jaw was missing.	77-81	0	1
face	"She caught hold of Germaine again, and again framed her face, this time holding it rather roughly between her hands. """	56-60	0	1
face	"He smiled, his teeth white in his dark face. """	39-43	0	1
face	Put on a moisturizer after you've cleaned your face.	47-51	0	1
face	Carly raises her hand to slap Alex in the face.	42-46	0	1
face	In 44 months I never saw the face of one of my captors.	29-33	0	1
face	"ground and Nelson was astride my back, pushing my face in the dirt. """	50-54	0	1
face	"When three microphones were shoved in front of his face he smiled: "" What ' s it like when we win? """	51-55	0	1
face	She can see the tears running down his face.	39-43	0	1
face	"Her face wasting away until nothing but her hard bitter eyes showed above the bed covers. """	4-8	0	1
face	In the face of such statistics, researchers are exploring which children seem to survive -- even thrive -- after a divorce.	7-11	1	0
face	She laughed loudly again, and ran her hand lightly along the side of his face.	73-77	0	1
face	And the American, struggling to hold in place the lines of selfindulgencethat marred and masked his face, said: Would you believe.	100-104	0	1
face	face; his neat mustache had flecks of gray in it.	0-4	0	0
face	-- 182 -- Ric and Rac, smeary in the face, eating steadily from untidy paper sacks of candy they have found somewhere on board, shriek noisily as they go down the gangplank.	37-41	0	1
face	And in the face of unyielding Arab hostility, its governments have been judged unusually smart and far-sighted.	11-15	1	0
face	That was when he'd been married, had a house, aimed to study his way off deck and onto the bridge, a foolishness he'd undertaken for Mary and her sad, pleading face, though it had been a good thing in the end.	160-164	0	1
face	I watched Christopher's face as the song ended, watched his big white teeth in his big black face and watched him clap his big black hands.	93-97	0	1
face	Lorna had told him all the other names, and he had given them faces and cruel teeth.	62-67	0	1
face	Pain filled up Randolph's life, and in weaker moments he rehearsed a phone call to Malta that would save face	105-109	7	0
face	At first he laughs; then the smile fades, and his face reflects his pain.	50-54	0	1
savage	 The savages have been curtailed -- mostly. 	6-13	0	1
savage	"When he did, his comment was concise and his tone savage. """	50-56	1	0
savage	Not satisfied the savages would get what they deserved, the women descended on the port.	18-25	0	0
savage	pot and torn to shreds at a cannibal feast he was scared stiff, poor man; and as groups of semi-naked savages shouted at us, flashing their filed teeth and waving their bows and arrows, he closed his eyes and slumped down in his seat.	102-109	0	0
savage	Aside from one or two pleasant arias and one superb septet, there is very little in the Savage that suggests its composer's grand reputation.	88-94	0	0
savage	Secretly mourning it, missing it through all the happiest suburban years, she had kept up with it like a scholar, building a red-book of it for herself even through all its savage, incontinent rebuilding.	173-179	0	1
savage	"The first question asked by one of the broad-shouldered savages underscored that conclusion. """	56-63	0	0
savage	They begin to make love with a savage, animal intensity.	31-37	0	0
savage	Then, between the years 185o and 188o, explorers like Speke, Livingstone, and Stanley braved the terrors of the unknown, torrid heat, terrible diseases, wild beasts, and savages; discovered the sources of the Nile; and made adventurous voyages up the Congo and Zambesi rivers.	170-177	0	0
savage	It was to be his lucky tunic for when he traded with the savages, she'd told him.	57-64	0	0
savage	"A throwback, "" his mother said, "" to his ' savage ' great-grandfather. """	43-49	0	0
savage	"As Lewis says, "" ' the given "" for a particular sensory stimulus is... qualitatively no different than it would be if I were an infant or an ignorant savage '.14 But unlike the given, the brute element(s) in what an infant or an ' ignorant savage ' will perceive will often be different from what you or I, with our highly-developed and complex Western scientific conceptual schemas, will perceive as brute."	240-246	0	0
savage	"Saying: "" Go to, Sir Jakes, your jest will be the ruin of my bowels and is unfit for all but savages."	93-100	0	0
savage	HUEYThe white power structure wants us to act like savages.	51-58	0	0
savage	Rome, after all, was lost by a youth which disdaining to bathe in cold water, abandoned to softness, almost resembled our little masters in forsaking the physical exercise responsible for its strength and virtue '.20 The savage played the same role in this type of text.	221-227	0	0
savage	In 1939 he wrote, My own view is that the negative and positive rites of savages exist and persist because they are part of the mechanism by which an orderly society maintains itself in existence, serving as they do to establish certain fundamental social values (in 1952:152; emphasis mine).	73-80	0	0
savage	Instead, we despised others as savages or barbarians; as weaklings or strangers; as pagans, Muslims, or Jews, Protestants or Catholics.	31-38	0	0
savage	's the savage I've run into who sees his totem in dreams or visions.	7-13	0	0
savage	But before any explanation could be given, we observed the savages preparing canoes all along the strand and it was plain that now they intended to attack us in earnest, even as the men had feared.	59-66	0	0
savage	defending themselves against savages who have been molesting them for a hundred and fifty years.	29-36	0	0
savage	He pulled Arctic treasures from his trun -- otebooks of his journals, their covers curling at the corners, their pages stiff as pages that have been wet; a signed photograph of Commander Peary; a bone harpoon tip; three or four tins of unused te -- ncredible treasures in the North, but here in the parlor the embarrassing possessions of a savage.	340-346	0	0
savage	For as the Caucasus Forcep597came to a halt in the wild mountain passes despite all Hitler's savage urging; as Rommel stalled at El Alamein, failed in two assaults, and at last underwentthe grinding assault of the British; as the RAF increased its barbaricfire raids on our cities, slaughtering thousands of innocent women and children and pulverizing important factories; as our U-boat losses suddenlyand alarmingly shot up; as the Americans landed in North Africa with world-shaking political effect; as all these chickens came home to roost, and Adolf Hitler's great summer flush of triumph waned, and the first cracks in his gigantic imperium appeared, the embattled Fuhrer felt a more and more desperate need for a prestige victory to turn all this around.	93-99	0	0
savage	The girl had not heard Ted Tice on this note before -- savage as his inferiors, with a malice that blurred his virtue.	55-61	0	0
savage	BOBBY turns around -- as much as he can -- and stares as though a savage or a madman had spoken.	66-72	0	0
savage	On the eighth day we arrived at the delta and the region of the Caribs, all flooded now and empty, wherefore we saw no savages and were thankful for it, and at last on the morning of the tenth day we sighted The Destiny and The Good Hope lying along her, together with Griffiths's pinnace and the one Keymis had commanded, but mine own galleon, The Fortune, was not with them.	119-126	0	0
savage	"their blind ignorance they insisted that an attempt at time translation would consume so much energy that we would be left defenseless against the besieging savages outside our walls. """	157-164	0	0
savage	The tradition that the earliest period of history is the best is combined with the logically independent tradition that the best period is that which has none of the accretions of civilization and, though no one really knows what primitive man was like, we have to find a substitute for him in savages and children.	294-301	0	0
savage	The savage was not invariably idealised, but he was frequently made an example of rude habits and robust physique.	4-10	0	0
savage	"table, "" Did you by any chance, a few years ago, see a moving-picture travelogue in which there was a tribe of savages moving through the jungle, singing a war chant? """	111-118	0	0
savage	There were two nuns with Fuentes, and all three were taken alive; the sisters were later returned in a barter deal arranged by Yoyo, in which two women of Huben's tame Niaruna band were delivered to the savages.	203-210	0	0
savage	PALFREY How could he know that Morton had strengthened the savages with guns?	59-66	0	0
savage	But isn't it offensive to have the leading church figure in an area as big as this with a wife who was a short time ago a savage?	122-128	0	0
savage	"Half an hour later, when he emerged from a Librairie de Spectacle, a theater bookstore, Harry was carrying, as gingerly as any savage, his first Bible, a large, slightly used book with a glossy white cover, the reduced price in crayon across the upper right corner: "" TRISTAN BERNARD"	127-133	0	0
savage	 It shakes your foundation, he says,  to consider a broad range of works such as these, when what you're comfortable with is the idea of the ' noble savage ' or ' our little neighbor to the south. '	151-157	0	2
savage	The bound man, loosed by the Savage for a second, struggled a little ways up from the floor.	29-35	0	0
savage	| At the start of the auction, particularly if it was held out front and in view of the coy eyes of fanning belles, the glib auctioneer would meander through the crowd, spilling quick bon mots about slaves as a people, and the looks and ways of the savages that remained in the jungle.	249-256	0	0
